SKU,Date,Quantity,Expiration.Date
1065316,2017-02-11,2675,2018-07-27
1065316,2017-02-11,440,2018-07-29
1065316,2017-02-11,1555,2018-07-30
1065316,2017-02-11,671,2018-07-31
1065317,2017-02-11,482,2018-07-19
1065317,2017-02-11,922,2018-08-01
1065318,2017-02-11,949,2018-06-30
1065318,2017-02-11,1282,2018-07-19
1065318,2017-02-11,855,2018-08-02
10332315,2017-02-11,1,2017-04-20
10333759,2017-02-11,182,2017-08-30
10341116,2017-02-11,1,2017-07-16
10341116,2017-02-11,1,2018-06-14
10341311,2017-02-11,1,2018-02-20
10341429,2017-02-11,1,2018-06-15
10341430,2017-02-11,2,2018-06-13
10343543,2017-02-11,252,2018-06-29
10343543,2017-02-11,633,2018-06-30
10343543,2017-02-11,498,2018-08-01
10343543,2017-02-11,635,2018-08-02
10343544,2017-02-11,322,2018-07-05
10343544,2017-02-11,1198,2018-07-11
10343544,2017-02-11,1335,2018-07-31
10351199,2017-02-11,6,2018-01-16
10351199,2017-02-11,2,2018-03-14
10351200,2017-02-11,1,2017-09-09
10351200,2017-02-11,4,2018-01-17
10351200,2017-02-11,2,2018-02-28
10354033,2017-02-11,2,2018-04-24
10354037,2017-02-11,7,2018-02-24
10354037,2017-02-11,2,2018-04-26
10367045,2017-02-11,1,2017-12-03
10367045,2017-02-11,1,2017-12-05
10367045,2017-02-11,2,2017-12-21
10367045,2017-02-11,18,2018-01-09
10367045,2017-02-11,566.666666666667,2018-01-12
10367045,2017-02-11,858,2018-01-13
10369150,2017-02-11,52,2017-09-11
10369151,2017-02-11,436,2017-09-10
10370991,2017-02-11,1,2018-06-17
10370991,2017-02-11,408,2018-06-18
10370991,2017-02-11,1069,2018-07-24
10370992,2017-02-11,23,2018-06-17
10370992,2017-02-11,134,2018-06-18
10370992,2017-02-11,1134,2018-07-24
10370998,2017-02-11,2,2018-06-16
10370998,2017-02-11,51,2018-07-18
10370999,2017-02-11,566,2018-06-16
10370999,2017-02-11,1093,2018-07-18
10371000,2017-02-11,313,2018-06-17
10371000,2017-02-11,845,2018-07-18
10371218,2017-02-11,1,2018-07-21
10371218,2017-02-11,543,2018-08-02
10371219,2017-02-11,1,2018-07-23
10371219,2017-02-11,124,2018-07-24
10371224,2017-02-11,380,2018-07-18
10371661,2017-02-11,214,2017-12-02
10371661,2017-02-11,431,2017-12-03
10371661,2017-02-11,429,2017-12-04
10371661,2017-02-11,843,2017-12-05
10371661,2017-02-11,843,2017-12-06
10371661,2017-02-11,436,2017-12-07
10371661,2017-02-11,832,2017-12-19
10371661,2017-02-11,854,2017-12-20
10371661,2017-02-11,429,2017-12-21
10371661,2017-02-11,826,2018-01-03
10371661,2017-02-11,827,2018-01-04
10371661,2017-02-11,415,2018-01-06
10371661,2017-02-11,831,2018-01-09
10371661,2017-02-11,424,2018-01-10
10371661,2017-02-11,842,2018-01-11
10371661,2017-02-11,151,2018-01-12
10372052,2017-02-11,265,2018-04-14
10372052,2017-02-11,585,2018-04-25
10373910,2017-02-11,508,2018-07-16
10373910,2017-02-11,1416,2018-07-17
10373912,2017-02-11,61,2018-06-13
10373912,2017-02-11,184,2018-07-14
10373912,2017-02-11,1352,2018-07-15
10373912,2017-02-11,1127,2018-07-25
10373913,2017-02-11,238,2018-07-16
10373913,2017-02-11,391,2018-07-17
10373913,2017-02-11,787,2018-07-25
10373915,2017-02-11,779,2018-05-20
10373916,2017-02-11,85,2018-06-12
10373916,2017-02-11,1461,2018-07-20
10373954,2017-02-11,869,2018-05-01
10373955,2017-02-11,195,2018-04-23
10373956,2017-02-11,254,2018-04-23
112991,2017-02-13,4178,2017-07-08
114511,2017-02-13,3.5,2017-08-30
114511,2017-02-13,52,2017-08-31
114511,2017-02-13,1821,2017-09-04
114511,2017-02-13,387,2017-09-05
114511,2017-02-13,4495,2017-09-06
114511,2017-02-13,6789,2017-09-07
114511,2017-02-13,1480,2017-09-11
114511,2017-02-13,1700,2017-09-12
114511,2017-02-13,295,2017-09-13
114511,2017-02-13,1360,2017-09-18
115716,2017-02-13,262,2017-07-31
115716,2017-02-13,2967,2017-08-08
1053011,2017-02-13,1,2018-03-14
1053011,2017-02-13,62,2018-04-18
1057371,2017-02-13,1445.5,2019-08-18
1062473,2017-02-13,222,2017-06-08
1062473,2017-02-13,2205,2017-08-03
1062473,2017-02-13,2951,2017-09-11
1062474,2017-02-13,138,2017-05-01
1062474,2017-02-13,394,2017-07-16
1062474,2017-02-13,2873,2017-09-10
1063485,2017-02-13,3,2018-05-22
1063581,2017-02-13,424.8625,2018-01-29
1063582,2017-02-13,31,2018-01-22
1063582,2017-02-13,317.175,2018-01-24
1063647,2017-02-13,4,2017-06-13
1063647,2017-02-13,18,2018-03-15
1064002,2017-02-13,18,2018-04-26
1064023,2017-02-13,4.6,2018-01-26
1064935,2017-02-13,359,2018-04-10
1064936,2017-02-13,11,2018-06-12
1064975,2017-02-13,129,2018-07-14
1064975,2017-02-13,1723,2018-07-29
1064975,2017-02-13,2037,2018-07-30
1064984,2017-02-13,1780,2018-07-10
1064984,2017-02-13,511,2018-07-30
1064984,2017-02-13,1538,2018-07-31
1064986,2017-02-13,701,2018-07-19
1064986,2017-02-13,685,2018-08-02
1065037,2017-02-13,109,2019-08-10
1065037,2017-02-13,25,2019-11-17
1065037,2017-02-13,1067,2019-11-18
1065201,2017-02-13,2,2018-05-22
1065202,2017-02-13,1,2018-05-12
1065315,2017-02-13,515,2018-07-13
1065315,2017-02-13,804,2018-07-26
1065315,2017-02-13,1286,2018-07-27
1065316,2017-02-13,1347,2018-07-03
1065316,2017-02-13,446,2018-07-04
1065316,2017-02-13,879,2018-07-11
1065316,2017-02-13,1334,2018-07-12
1065316,2017-02-13,871,2018-07-26
1065316,2017-02-13,2675,2018-07-27
1065316,2017-02-13,440,2018-07-29
1065316,2017-02-13,1555,2018-07-30
1065316,2017-02-13,671,2018-07-31
1065317,2017-02-13,466,2018-07-19
1065317,2017-02-13,922,2018-08-01
1065318,2017-02-13,920,2018-06-30
1065318,2017-02-13,1282,2018-07-19
1065318,2017-02-13,855,2018-08-02
10332315,2017-02-13,1,2017-04-20
10333759,2017-02-13,496,2017-08-30
10333759,2017-02-13,356,2017-08-31
10341116,2017-02-13,1,2017-07-16
10341116,2017-02-13,1,2018-06-14
10341311,2017-02-13,1,2018-02-20
10341429,2017-02-13,1,2018-06-15
10341430,2017-02-13,2,2018-06-13
10343543,2017-02-13,252,2018-06-29
10343543,2017-02-13,633,2018-06-30
10343543,2017-02-13,498,2018-08-01
10343543,2017-02-13,635,2018-08-02
10343544,2017-02-13,322,2018-07-05
10343544,2017-02-13,1198,2018-07-11
10343544,2017-02-13,1335,2018-07-31
10351199,2017-02-13,6,2018-01-16
10351199,2017-02-13,2,2018-03-14
10351200,2017-02-13,1,2017-09-09
10351200,2017-02-13,4,2018-01-17
10351200,2017-02-13,2,2018-02-28
10354033,2017-02-13,2,2018-04-24
10354037,2017-02-13,7,2018-02-24
10354037,2017-02-13,2,2018-04-26
10367045,2017-02-13,1,2017-12-03
10367045,2017-02-13,1,2017-12-05
10367045,2017-02-13,2,2017-12-21
10367045,2017-02-13,18,2018-01-09
10367045,2017-02-13,561.666666666667,2018-01-12
10367045,2017-02-13,858,2018-01-13
10369150,2017-02-13,52,2017-09-11
10369151,2017-02-13,436,2017-09-10
10370991,2017-02-13,385,2018-06-18
10370991,2017-02-13,1069,2018-07-24
10370992,2017-02-13,8,2018-06-17
10370992,2017-02-13,126,2018-06-18
10370992,2017-02-13,1134,2018-07-24
10370998,2017-02-13,2,2018-06-16
10370998,2017-02-13,35,2018-07-18
10370999,2017-02-13,555,2018-06-16
10370999,2017-02-13,1093,2018-07-18
10371000,2017-02-13,289,2018-06-17
10371000,2017-02-13,845,2018-07-18
10371218,2017-02-13,1,2018-07-21
10371218,2017-02-13,288,2018-08-02
10371219,2017-02-13,103,2018-07-24
10371224,2017-02-13,377,2018-07-18
10371661,2017-02-13,199,2017-12-02
10371661,2017-02-13,431,2017-12-03
10371661,2017-02-13,429,2017-12-04
10371661,2017-02-13,843,2017-12-05
10371661,2017-02-13,843,2017-12-06
10371661,2017-02-13,436,2017-12-07
10371661,2017-02-13,832,2017-12-19
10371661,2017-02-13,854,2017-12-20
10371661,2017-02-13,429,2017-12-21
10371661,2017-02-13,826,2018-01-03
10371661,2017-02-13,827,2018-01-04
10371661,2017-02-13,415,2018-01-06
10371661,2017-02-13,831,2018-01-09
10371661,2017-02-13,424,2018-01-10
10371661,2017-02-13,842,2018-01-11
10371661,2017-02-13,151,2018-01-12
10372052,2017-02-13,255,2018-04-14
10372052,2017-02-13,585,2018-04-25
10373910,2017-02-13,480,2018-07-16
10373910,2017-02-13,1416,2018-07-17
10373912,2017-02-13,30,2018-06-13
10373912,2017-02-13,178,2018-07-14
10373912,2017-02-13,1352,2018-07-15
10373912,2017-02-13,1127,2018-07-25
10373913,2017-02-13,195,2018-07-16
10373913,2017-02-13,391,2018-07-17
10373913,2017-02-13,787,2018-07-25
10373915,2017-02-13,775,2018-05-20
10373916,2017-02-13,63,2018-06-12
10373916,2017-02-13,1461,2018-07-20
10373954,2017-02-13,869,2018-05-01
10373955,2017-02-13,195,2018-04-23
10373956,2017-02-13,247,2018-04-23
112991,2017-02-15,3467,2017-07-08
114511,2017-02-15,257,2017-09-04
114511,2017-02-15,387,2017-09-05
114511,2017-02-15,4519,2017-09-06
114511,2017-02-15,6804,2017-09-07
114511,2017-02-15,1465,2017-09-11
114511,2017-02-15,1870,2017-09-12
114511,2017-02-15,1825,2017-09-13
114511,2017-02-15,3060,2017-09-18
115716,2017-02-15,262,2017-07-31
115716,2017-02-15,2967,2017-08-08
1053011,2017-02-15,1,2018-03-14
1053011,2017-02-15,37,2018-04-18
1057371,2017-02-15,1406.5,2019-08-18
1062473,2017-02-15,222,2017-06-08
1062473,2017-02-15,2069,2017-08-03
1062473,2017-02-15,2891,2017-09-11
1062474,2017-02-15,138,2017-05-01
1062474,2017-02-15,297,2017-07-16
1062474,2017-02-15,2873,2017-09-10
1063485,2017-02-15,3,2018-05-22
1063581,2017-02-15,424.8625,2018-01-29
1063582,2017-02-15,31,2018-01-22
1063582,2017-02-15,317.175,2018-01-24
1063647,2017-02-15,4,2017-06-13
1063647,2017-02-15,18,2018-03-15
1064002,2017-02-15,12,2018-04-26
1064023,2017-02-15,4.6,2018-01-26
1064935,2017-02-15,321,2018-04-10
1064936,2017-02-15,11,2018-06-12
1064975,2017-02-15,1206,2018-07-29
1064975,2017-02-15,2037,2018-07-30
1064975,2017-02-15,805,2018-08-06
1064975,2017-02-15,1199,2018-08-07
1064975,2017-02-15,1997,2018-08-08
1064984,2017-02-15,1187,2018-07-10
1064984,2017-02-15,511,2018-07-30
1064984,2017-02-15,1538,2018-07-31
1064984,2017-02-15,226,2018-08-09
1064986,2017-02-15,511,2018-07-19
1064986,2017-02-15,685,2018-08-02
1065037,2017-02-15,80,2019-08-10
1065037,2017-02-15,25,2019-11-17
1065037,2017-02-15,1067,2019-11-18
1065201,2017-02-15,2,2018-05-22
1065202,2017-02-15,1,2018-06-18
1065315,2017-02-15,378,2018-07-26
1065315,2017-02-15,1286,2018-07-27
1065315,2017-02-15,969,2018-08-03
1065315,2017-02-15,716,2018-08-04
1065315,2017-02-15,248,2018-08-06
1065316,2017-02-15,283,2018-07-03
1065316,2017-02-15,446,2018-07-04
1065316,2017-02-15,879,2018-07-11
1065316,2017-02-15,1334,2018-07-12
1065316,2017-02-15,871,2018-07-26
1065316,2017-02-15,2675,2018-07-27
1065316,2017-02-15,440,2018-07-29
1065316,2017-02-15,1555,2018-07-30
1065316,2017-02-15,671,2018-07-31
1065316,2017-02-15,1095,2018-08-08
1065316,2017-02-15,160,2018-08-09
1065317,2017-02-15,248,2018-07-19
1065317,2017-02-15,922,2018-08-01
1065318,2017-02-15,661,2018-06-30
1065318,2017-02-15,1282,2018-07-19
1065318,2017-02-15,855,2018-08-02
10332315,2017-02-15,1,2017-04-20
10333759,2017-02-15,1,2017-08-30
10333759,2017-02-15,56,2017-08-31
10333759,2017-02-15,540,2017-09-04
10341116,2017-02-15,1,2017-07-16
10341116,2017-02-15,1,2018-06-14
10341311,2017-02-15,1,2018-02-20
10341429,2017-02-15,1,2018-06-15
10341430,2017-02-15,2,2018-06-13
10343543,2017-02-15,240,2018-06-29
10343543,2017-02-15,633,2018-06-30
10343543,2017-02-15,498,2018-08-01
10343543,2017-02-15,635,2018-08-02
10343544,2017-02-15,1102,2018-07-11
10343544,2017-02-15,1335,2018-07-31
10343544,2017-02-15,922,2018-08-03
10343544,2017-02-15,661,2018-08-06
10343544,2017-02-15,1473.95833333333,2018-08-07
10351199,2017-02-15,6,2018-01-16
10351199,2017-02-15,2,2018-03-14
10351200,2017-02-15,1,2017-09-09
10351200,2017-02-15,4,2018-01-17
10351200,2017-02-15,2,2018-02-28
10354033,2017-02-15,2,2018-04-24
10354037,2017-02-15,7,2018-02-24
10354037,2017-02-15,2,2018-04-26
10367045,2017-02-15,1,2017-12-03
10367045,2017-02-15,1,2017-12-05
10367045,2017-02-15,2,2017-12-21
10367045,2017-02-15,18,2018-01-09
10367045,2017-02-15,491.666666666667,2018-01-12
10367045,2017-02-15,858,2018-01-13
10369150,2017-02-15,52,2017-09-11
10369151,2017-02-15,436,2017-09-10
10370991,2017-02-15,1030,2018-07-24
10370992,2017-02-15,16,2018-06-18
10370992,2017-02-15,924,2018-07-24
10370998,2017-02-15,2,2018-06-16
10370998,2017-02-15,1,2018-07-18
10370999,2017-02-15,247,2018-06-16
10370999,2017-02-15,1093,2018-07-18
10371000,2017-02-15,1,2018-06-17
10371000,2017-02-15,836,2018-07-18
10371218,2017-02-15,1,2018-07-21
10371218,2017-02-15,1,2018-08-02
10371218,2017-02-15,1,2018-08-20
10371219,2017-02-15,17,2018-07-24
10371224,2017-02-15,347,2018-07-18
10371661,2017-02-15,25,2017-12-02
10371661,2017-02-15,287,2017-12-03
10371661,2017-02-15,429,2017-12-04
10371661,2017-02-15,843,2017-12-05
10371661,2017-02-15,843,2017-12-06
10371661,2017-02-15,436,2017-12-07
10371661,2017-02-15,832,2017-12-19
10371661,2017-02-15,854,2017-12-20
10371661,2017-02-15,429,2017-12-21
10371661,2017-02-15,826,2018-01-03
10371661,2017-02-15,827,2018-01-04
10371661,2017-02-15,415,2018-01-06
10371661,2017-02-15,831,2018-01-09
10371661,2017-02-15,424,2018-01-10
10371661,2017-02-15,842,2018-01-11
10371661,2017-02-15,151,2018-01-12
10372052,2017-02-15,70,2018-04-14
10372052,2017-02-15,585,2018-04-25
10373910,2017-02-15,156,2018-07-16
10373910,2017-02-15,1416,2018-07-17
10373912,2017-02-15,1257,2018-07-15
10373912,2017-02-15,1127,2018-07-25
10373913,2017-02-15,35,2018-07-16
10373913,2017-02-15,391,2018-07-17
10373913,2017-02-15,787,2018-07-25
10373915,2017-02-15,764,2018-05-20
10373916,2017-02-15,1326,2018-07-20
10373954,2017-02-15,785,2018-05-01
10373954,2017-02-15,1140.33333333333,2018-05-06
10373955,2017-02-15,154,2018-04-23
10373956,2017-02-15,212,2018-04-23
10373956,2017-02-15,418,2018-05-06
112991,2017-02-16,3467,2017-07-08
114511,2017-02-16,257,2017-09-04
114511,2017-02-16,387,2017-09-05
114511,2017-02-16,4519,2017-09-06
114511,2017-02-16,6804,2017-09-07
114511,2017-02-16,1465,2017-09-11
114511,2017-02-16,1700,2017-09-12
114511,2017-02-16,295,2017-09-13
114511,2017-02-16,3060,2017-09-18
115716,2017-02-16,262,2017-07-31
115716,2017-02-16,2967,2017-08-08
1053011,2017-02-16,1,2018-03-14
1053011,2017-02-16,37,2018-04-18
1057371,2017-02-16,1406.5,2019-08-18
1062473,2017-02-16,222,2017-06-08
1062473,2017-02-16,2069,2017-08-03
1062473,2017-02-16,2891,2017-09-11
1062474,2017-02-16,138,2017-05-01
1062474,2017-02-16,297,2017-07-16
1062474,2017-02-16,2873,2017-09-10
1063485,2017-02-16,3,2018-05-22
1063581,2017-02-16,424.8625,2018-01-29
1063582,2017-02-16,31,2018-01-22
1063582,2017-02-16,317.175,2018-01-24
1063647,2017-02-16,4,2017-06-13
1063647,2017-02-16,18,2018-03-15
1064002,2017-02-16,12,2018-04-26
1064023,2017-02-16,4.6,2018-01-26
1064935,2017-02-16,321,2018-04-10
1064936,2017-02-16,11,2018-06-12
1064975,2017-02-16,1206,2018-07-29
1064975,2017-02-16,2037,2018-07-30
1064975,2017-02-16,805,2018-08-06
1064975,2017-02-16,1199,2018-08-07
1064975,2017-02-16,1997,2018-08-08
1064984,2017-02-16,1187,2018-07-10
1064984,2017-02-16,511,2018-07-30
1064984,2017-02-16,1538,2018-07-31
1064984,2017-02-16,226,2018-08-09
1064986,2017-02-16,511,2018-07-19
1064986,2017-02-16,685,2018-08-02
1065037,2017-02-16,80,2019-08-10
1065037,2017-02-16,25,2019-11-17
1065037,2017-02-16,1067,2019-11-18
1065201,2017-02-16,2,2018-05-22
1065202,2017-02-16,1,2018-05-12
1065315,2017-02-16,378,2018-07-26
1065315,2017-02-16,1286,2018-07-27
1065315,2017-02-16,969,2018-08-03
1065315,2017-02-16,716,2018-08-04
1065315,2017-02-16,248,2018-08-06
1065316,2017-02-16,283,2018-07-03
1065316,2017-02-16,446,2018-07-04
1065316,2017-02-16,879,2018-07-11
1065316,2017-02-16,1334,2018-07-12
1065316,2017-02-16,871,2018-07-26
1065316,2017-02-16,2675,2018-07-27
1065316,2017-02-16,440,2018-07-29
1065316,2017-02-16,1555,2018-07-30
1065316,2017-02-16,671,2018-07-31
1065316,2017-02-16,1095,2018-08-08
1065316,2017-02-16,160,2018-08-09
1065317,2017-02-16,248,2018-07-19
1065317,2017-02-16,922,2018-08-01
1065318,2017-02-16,661,2018-06-30
1065318,2017-02-16,1282,2018-07-19
1065318,2017-02-16,855,2018-08-02
10332315,2017-02-16,1,2017-04-20
10333759,2017-02-16,1,2017-08-30
10333759,2017-02-16,56,2017-08-31
10333759,2017-02-16,540,2017-09-04
10341116,2017-02-16,1,2017-07-16
10341116,2017-02-16,1,2018-06-14
10341311,2017-02-16,1,2018-02-20
10341429,2017-02-16,1,2018-06-15
10341430,2017-02-16,2,2018-06-13
10343543,2017-02-16,240,2018-06-29
10343543,2017-02-16,633,2018-06-30
10343543,2017-02-16,498,2018-08-01
10343543,2017-02-16,635,2018-08-02
10343544,2017-02-16,1102,2018-07-11
10343544,2017-02-16,1335,2018-07-31
10343544,2017-02-16,922,2018-08-03
10343544,2017-02-16,661,2018-08-06
10343544,2017-02-16,1473.95833333333,2018-08-07
10351199,2017-02-16,6,2018-01-16
10351199,2017-02-16,2,2018-03-14
10351200,2017-02-16,1,2017-09-09
10351200,2017-02-16,4,2018-01-17
10351200,2017-02-16,2,2018-02-28
10354033,2017-02-16,2,2018-04-24
10354037,2017-02-16,7,2018-02-24
10354037,2017-02-16,2,2018-04-26
10367045,2017-02-16,1,2017-12-03
10367045,2017-02-16,1,2017-12-05
10367045,2017-02-16,2,2017-12-21
10367045,2017-02-16,18,2018-01-09
10367045,2017-02-16,491.666666666667,2018-01-12
10367045,2017-02-16,858,2018-01-13
10369150,2017-02-16,52,2017-09-11
10369151,2017-02-16,436,2017-09-10
10370991,2017-02-16,1030,2018-07-24
10370992,2017-02-16,16,2018-06-18
10370992,2017-02-16,924,2018-07-24
10370998,2017-02-16,2,2018-06-16
10370998,2017-02-16,1,2018-07-18
10370999,2017-02-16,247,2018-06-16
10370999,2017-02-16,1093,2018-07-18
10371000,2017-02-16,1,2018-06-17
10371000,2017-02-16,836,2018-07-18
10371218,2017-02-16,1,2018-07-21
10371218,2017-02-16,1,2018-08-02
10371218,2017-02-16,1,2018-08-20
10371219,2017-02-16,17,2018-07-24
10371224,2017-02-16,347,2018-07-18
10371661,2017-02-16,25,2017-12-02
10371661,2017-02-16,287,2017-12-03
10371661,2017-02-16,429,2017-12-04
10371661,2017-02-16,843,2017-12-05
10371661,2017-02-16,843,2017-12-06
10371661,2017-02-16,436,2017-12-07
10371661,2017-02-16,832,2017-12-19
10371661,2017-02-16,854,2017-12-20
10371661,2017-02-16,429,2017-12-21
10371661,2017-02-16,826,2018-01-03
10371661,2017-02-16,827,2018-01-04
10371661,2017-02-16,415,2018-01-06
10371661,2017-02-16,831,2018-01-09
10371661,2017-02-16,424,2018-01-10
10371661,2017-02-16,842,2018-01-11
10371661,2017-02-16,151,2018-01-12
10372052,2017-02-16,70,2018-04-14
10372052,2017-02-16,585,2018-04-25
10373910,2017-02-16,156,2018-07-16
10373910,2017-02-16,1416,2018-07-17
10373912,2017-02-16,1257,2018-07-15
10373912,2017-02-16,1127,2018-07-25
10373913,2017-02-16,35,2018-07-16
10373913,2017-02-16,391,2018-07-17
10373913,2017-02-16,787,2018-07-25
10373915,2017-02-16,764,2018-05-20
10373916,2017-02-16,1326,2018-07-20
10373954,2017-02-16,785,2018-05-01
10373954,2017-02-16,1140.33333333333,2018-05-06
10373955,2017-02-16,154,2018-04-23
10373956,2017-02-16,212,2018-04-23
10373956,2017-02-16,418,2018-05-06
112991,2017-02-17,2716,2017-07-08
114511,2017-02-17,0.5,2017-09-05
114511,2017-02-17,3151,2017-09-06
114511,2017-02-17,6804,2017-09-07
114511,2017-02-17,1465,2017-09-11
114511,2017-02-17,1870,2017-09-12
114511,2017-02-17,1825,2017-09-13
114511,2017-02-17,3060,2017-09-18
115716,2017-02-17,262,2017-07-31
115716,2017-02-17,2967,2017-08-08
1053011,2017-02-17,1,2018-03-14
1053011,2017-02-17,11,2018-04-18
1057371,2017-02-17,1374.5,2019-08-18
1062473,2017-02-17,222,2017-06-08
1062473,2017-02-17,1893,2017-08-03
1062473,2017-02-17,2891,2017-09-11
1062474,2017-02-17,138,2017-05-01
1062474,2017-02-17,168,2017-07-16
1062474,2017-02-17,2873,2017-09-10
1063485,2017-02-17,3,2018-05-22
1063581,2017-02-17,424.8625,2018-01-29
1063582,2017-02-17,31,2018-01-22
1063582,2017-02-17,317.175,2018-01-24
1063647,2017-02-17,4,2017-06-13
1063647,2017-02-17,18,2018-03-15
1064002,2017-02-17,10,2018-04-26
1064023,2017-02-17,4.6,2018-01-26
1064936,2017-02-17,11,2018-06-12
1064975,2017-02-17,730,2018-07-29
1064975,2017-02-17,2037,2018-07-30
1064975,2017-02-17,805,2018-08-06
1064975,2017-02-17,1199,2018-08-07
1064975,2017-02-17,1997,2018-08-08
1064984,2017-02-17,1063,2018-07-10
1064984,2017-02-17,511,2018-07-30
1064984,2017-02-17,1538,2018-07-31
1064984,2017-02-17,226,2018-08-09
1064986,2017-02-17,479,2018-07-19
1064986,2017-02-17,685,2018-08-02
1065037,2017-02-17,55,2019-08-10
1065037,2017-02-17,25,2019-11-17
1065037,2017-02-17,2154,2019-11-18
1065201,2017-02-17,2,2018-05-22
1065202,2017-02-17,1,2018-06-18
1065315,2017-02-17,156,2018-07-26
1065315,2017-02-17,1286,2018-07-27
1065315,2017-02-17,969,2018-08-03
1065315,2017-02-17,716,2018-08-04
1065315,2017-02-17,248,2018-08-06
1065316,2017-02-17,248,2018-07-04
1065316,2017-02-17,879,2018-07-11
1065316,2017-02-17,1334,2018-07-12
1065316,2017-02-17,871,2018-07-26
1065316,2017-02-17,2675,2018-07-27
1065316,2017-02-17,440,2018-07-29
1065316,2017-02-17,1555,2018-07-30
1065316,2017-02-17,671,2018-07-31
1065316,2017-02-17,1095,2018-08-08
1065316,2017-02-17,1099.83333333333,2018-08-09
1065317,2017-02-17,83,2018-07-19
1065317,2017-02-17,867,2018-08-01
1065318,2017-02-17,398,2018-06-30
1065318,2017-02-17,1282,2018-07-19
1065318,2017-02-17,855,2018-08-02
10332315,2017-02-17,1,2017-04-20
10333759,2017-02-17,67,2017-09-04
10333759,2017-02-17,27,2017-09-05
10333759,2017-02-17,757,2017-09-06
10341116,2017-02-17,1,2017-07-16
10341116,2017-02-17,1,2018-06-14
10341311,2017-02-17,1,2018-02-20
10341429,2017-02-17,1,2018-06-15
10341430,2017-02-17,2,2018-06-13
10343543,2017-02-17,618,2018-06-30
10343543,2017-02-17,498,2018-08-01
10343543,2017-02-17,635,2018-08-02
10343544,2017-02-17,822,2018-07-11
10343544,2017-02-17,1335,2018-07-31
10343544,2017-02-17,922,2018-08-03
10343544,2017-02-17,661,2018-08-06
10343544,2017-02-17,1473.95833333333,2018-08-07
10351199,2017-02-17,6,2018-01-16
10351199,2017-02-17,2,2018-03-14
10351200,2017-02-17,1,2017-09-09
10351200,2017-02-17,4,2018-01-17
10351200,2017-02-17,2,2018-02-28
10354033,2017-02-17,2,2018-04-24
10354037,2017-02-17,7,2018-02-24
10354037,2017-02-17,2,2018-04-26
10367045,2017-02-17,1,2017-12-03
